Timestamp,UserInput,Left_Landmark_0_X,Left_Landmark_1_X,Left_Landmark_2_X,Left_Landmark_3_X,Left_Landmark_4_X,Left_Landmark_5_X,Left_Landmark_6_X,Left_Landmark_7_X,Left_Landmark_8_X,Left_Landmark_9_X,Left_Landmark_10_X,Left_Landmark_11_X,Left_Landmark_12_X,Left_Landmark_13_X,Left_Landmark_14_X,Left_Landmark_15_X,Left_Landmark_16_X,Left_Landmark_17_X,Left_Landmark_18_X,Left_Landmark_19_X,Left_Landmark_20_X,Left_Landmark_0_Y,Left_Landmark_1_Y,Left_Landmark_2_Y,Left_Landmark_3_Y,Left_Landmark_4_Y,Left_Landmark_5_Y,Left_Landmark_6_Y,Left_Landmark_7_Y,Left_Landmark_8_Y,Left_Landmark_9_Y,Left_Landmark_10_Y,Left_Landmark_11_Y,Left_Landmark_12_Y,Left_Landmark_13_Y,Left_Landmark_14_Y,Left_Landmark_15_Y,Left_Landmark_16_Y,Left_Landmark_17_Y,Left_Landmark_18_Y,Left_Landmark_19_Y,Left_Landmark_20_Y,Left_Landmark_0_Z,Left_Landmark_1_Z,Left_Landmark_2_Z,Left_Landmark_3_Z,Left_Landmark_4_Z,Left_Landmark_5_Z,Left_Landmark_6_Z,Left_Landmark_7_Z,Left_Landmark_8_Z,Left_Landmark_9_Z,Left_Landmark_10_Z,Left_Landmark_11_Z,Left_Landmark_12_Z,Left_Landmark_13_Z,Left_Landmark_14_Z,Left_Landmark_15_Z,Left_Landmark_16_Z,Left_Landmark_17_Z,Left_Landmark_18_Z,Left_Landmark_19_Z,Left_Landmark_20_Z
240810163943,0,0.0,-0.044407427310943604,-0.07913720607757568,-0.10874795913696289,-0.13311082124710083,-0.08291572332382202,-0.0820431113243103,-0.08207195997238159,-0.08244872093200684,-0.06343632936477661,-0.03810244798660278,-0.0289914608001709,-0.030821144580841064,-0.03593820333480835,-0.015876710414886475,-0.008864104747772217,-0.009580075740814209,-0.007776618003845215,0.007530629634857178,0.012901484966278076,0.011114656925201416,0.0,-0.0006685853004455566,0.020664215087890625,0.037934839725494385,0.036719560623168945,0.0978403091430664,0.17092543840408325,0.21481531858444214,0.24783092737197876,0.11762934923171997,0.140336275100708,0.11439269781112671,0.09527575969696045,0.12686729431152344,0.13876420259475708,0.11646807193756104,0.09828007221221924,0.13376939296722412,0.14491283893585205,0.12250036001205444,0.10488921403884888,0.0,0.026067361607249095,0.027744669838841274,0.024243578686411693,0.02056846804827006,0.009697693771715477,0.012855911067719772,0.010753421484525516,0.006922607216085508,-0.004772450868938849,0.007682282849247768,0.01595089249223025,0.017784355579908206,-0.015814968944494412,0.0022074702652499223,0.014606035686130836,0.016276093571479633,-0.026182775945369885,-0.008561967500452683,0.003583699603597834,0.00788597240954192
240810163943,0,0.0,-0.04405057430267334,-0.07917886972427368,-0.1094612181186676,-0.13484492897987366,-0.0839529037475586,-0.08196115493774414,-0.08165651559829712,-0.081409752368927,-0.06409841775894165,-0.040156781673431396,-0.03150737285614014,-0.03285205364227295,-0.03640317916870117,-0.0174981951713562,-0.01037222146987915,-0.010431230068206787,-0.007790327072143555,0.006647229194641113,0.01202535629272461,0.010500788688659668,0.0,-0.0002707839012145996,0.0216333270072937,0.03856998682022095,0.03557318449020386,0.0972861647605896,0.17134445905685425,0.2159358263015747,0.24994271993637085,0.11675631999969482,0.1408715844154358,0.11488837003707886,0.0951048731803894,0.12589818239212036,0.13953059911727905,0.11727488040924072,0.098324716091156,0.13285356760025024,0.14579588174819946,0.12341976165771484,0.10512351989746094,0.0,0.025569409446760227,0.026829939650341084,0.022857761325284054,0.018642571138187458,0.009546931216462662,0.012592487351938297,0.010114845203205158,0.005981808377399256,-0.004866441862688253,0.007542888483001997,0.015390005277439167,0.016895905451818516,-0.015914681984142254,0.002157802775471618,0.014240108745142033,0.01564167471413236,-0.02633796973343272,-0.008737814297930191,0.0032823033053122064,0.007401605451448967
240810163943,0,0.0,-0.04476422071456909,-0.08024352788925171,-0.11039766669273376,-0.13493001461029053,-0.08370524644851685,-0.08225458860397339,-0.08197927474975586,-0.08210223913192749,-0.06340569257736206,-0.04064595699310303,-0.03201401233673096,-0.033206045627593994,-0.035584867000579834,-0.01800072193145752,-0.010793685913085938,-0.010487735271453857,-0.007124722003936768,0.006611824035644531,0.01193004846572876,0.01072770357131958,0.0,-0.0001017451286315918,0.022189974784851074,0.03965342044830322,0.03782469034194946,0.09863674640655518,0.1709955334663391,0.21538347005844116,0.24904507398605347,0.11839276552200317,0.14111196994781494,0.11492371559143066,0.0947345495223999,0.127885639667511,0.13989901542663574,0.11768859624862671,0.09862297773361206,0.13493984937667847,0.14684563875198364,0.12463539838790894,0.10644400119781494,0.0,0.02469244602810572,0.026024287601224882,0.022281346877328856,0.01826222058128546,0.009790462476424677,0.012930291739515765,0.010141714510731203,0.005797105410359604,-0.004014041240103738,0.008036893827132685,0.014952510630003912,0.015924200450293524,-0.01444161586720516,0.0036575913310421537,0.01507525242608021,0.016018491273037894,-0.024350045214183824,-0.0063873990092055966,0.005354904604367716,0.009204288047961695
240810163943,0,0.0,-0.04508066177368164,-0.0800095796585083,-0.10959947109222412,-0.1341228485107422,-0.08483976125717163,-0.0822942852973938,-0.08165717124938965,-0.0815395712852478,-0.06491941213607788,-0.04064816236495972,-0.03220409154891968,-0.03400188684463501,-0.03713876008987427,-0.018463432788848877,-0.011464118957519531,-0.01178520917892456,-0.008486807346343994,0.006429016590118408,0.011601269245147705,0.009752631187438965,0.0,0.0005357861518859863,0.02368772029876709,0.04115104675292969,0.0393834114074707,0.10058104991912842,0.17320895195007324,0.21769511699676514,0.2514851689338684,0.12002825736999512,0.14178049564361572,0.11592203378677368,0.09649276733398438,0.12912458181381226,0.1403554081916809,0.1182013750076294,0.09975969791412354,0.13589340448379517,0.14563250541687012,0.12309294939041138,0.10530638694763184,0.0,0.025874598137156424,0.027658717892186102,0.024112306720630583,0.020280776730791983,0.011122174746410307,0.014305559172348437,0.011317118256406244,0.006740050110088047,-0.0033460171436356934,0.00861656404943889,0.015418079867081103,0.0162513257926864,-0.014403632656617704,0.0035955784367931454,0.015055516920105871,0.0159832091993255,-0.02485350314615542,-0.006798455771936718,0.005016809980438408,0.008853433839098868
240810163943,0,0.0,-0.04575890302658081,-0.08118504285812378,-0.11112698912620544,-0.13578730821609497,-0.08548921346664429,-0.08236247301101685,-0.08200585842132568,-0.08220618963241577,-0.06508016586303711,-0.04136812686920166,-0.03325450420379639,-0.03514277935028076,-0.03716731071472168,-0.019070982933044434,-0.011865198612213135,-0.011964201927185059,-0.008644819259643555,0.005712151527404785,0.010964572429656982,0.009364128112792969,0.0,0.0019662976264953613,0.025875747203826904,0.043110430240631104,0.04189777374267578,0.10361158847808838,0.17537736892700195,0.21953660249710083,0.253052294254303,0.12244242429733276,0.14627981185913086,0.12043339014053345,0.10019701719284058,0.13154184818267822,0.14466291666030884,0.12229400873184204,0.10331696271896362,0.13808834552764893,0.14953207969665527,0.12638014554977417,0.10768014192581177,0.0,0.025559853759169915,0.027221748602152207,0.023459825661540368,0.019447479393840172,0.01234988402253423,0.015550047155976632,0.012257939201355317,0.0074816336823109175,-0.0021035571149137233,0.009564531032502988,0.015540597957134583,0.015917629000306466,-0.013232884931802413,0.004750241522252896,0.015682080757379868,0.01628937385654483,-0.023829875517129562,-0.005538151137023828,0.006190398239106276,0.009917248968541958
240810163943,0,0.0,-0.04563188552856445,-0.08112835884094238,-0.11128345131874084,-0.13569417595863342,-0.08627176284790039,-0.08401018381118774,-0.08324956893920898,-0.08288002014160156,-0.06622660160064697,-0.041346609592437744,-0.032627105712890625,-0.03455263376235962,-0.038279592990875244,-0.01885002851486206,-0.011594116687774658,-0.012159883975982666,-0.009409487247467041,0.005258142948150635,0.0107344388961792,0.009010255336761475,0.0,0.0010714530944824219,0.023846805095672607,0.041535794734954834,0.040168046951293945,0.10106122493743896,0.17481958866119385,0.21948617696762085,0.2530597448348999,0.12037545442581177,0.14325755834579468,0.11773991584777832,0.09852927923202515,0.12937980890274048,0.1420796513557434,0.11948788166046143,0.10035151243209839,0.13594657182693481,0.1485273838043213,0.1258854866027832,0.10704481601715088,0.0,0.026947653364852053,0.02922507047326861,0.026064385172441584,0.022728765827134234,0.012057912048414332,0.01586956016393004,0.013584688749626261,0.00950945771904288,-0.0026831459472924646,0.010395390425339324,0.017955031689718348,0.01917844682605563,-0.013916997726544755,0.0050227651153653685,0.017112628069236857,0.018352563005402667,-0.024469431045934575,-0.006053276847586053,0.006193093933626992,0.010398437712803466
240810163943,0,0.0,-0.04636108875274658,-0.08218038082122803,-0.11266550421714783,-0.13676750659942627,-0.08685362339019775,-0.08400154113769531,-0.08341753482818604,-0.08310335874557495,-0.06601405143737793,-0.04349774122238159,-0.03548222780227661,-0.036900877952575684,-0.037864744663238525,-0.020758748054504395,-0.013359606266021729,-0.012868881225585938,-0.009178400039672852,0.0036711692810058594,0.009164929389953613,0.008223414421081543,0.0,0.0012516975402832031,0.02446836233139038,0.04237145185470581,0.040912747383117676,0.10172325372695923,0.17492949962615967,0.21949702501296997,0.25299644470214844,0.12127739191055298,0.14558285474777222,0.12004345655441284,0.09966474771499634,0.13057053089141846,0.14415866136550903,0.12197405099868774,0.10267800092697144,0.13725918531417847,0.15078485012054443,0.1282164454460144,0.10899144411087036,0.0,0.02615922145684446,0.0287654755278417,0.026093110592562807,0.023213148267466677,0.013286154867608202,0.017849156783420694,0.01572015524049486,0.011754657292265547,-0.0007292127944602544,0.013063737341661108,0.020083936081726206,0.02093510344763483,-0.011310990749400007,0.008471604587037218,0.019878965021569384,0.0205934272720405,-0.021294068394701826,-0.0021805149396023626,0.009830603526432169,0.013775691540438784
240810163944,0,0.0,-0.04546326398849487,-0.08082175254821777,-0.11099091172218323,-0.13551461696624756,-0.08726280927658081,-0.08433645963668823,-0.08318310976028442,-0.082314133644104,-0.06672292947769165,-0.04344528913497925,-0.03508484363555908,-0.03675264120101929,-0.03853023052215576,-0.020956218242645264,-0.013844728469848633,-0.01403951644897461,-0.009439170360565186,0.0034310221672058105,0.008741319179534912,0.007345259189605713,0.0,0.0009950995445251465,0.02390420436859131,0.041570186614990234,0.040257155895233154,0.09923708438873291,0.1737549901008606,0.21869385242462158,0.2525094151496887,0.11849462985992432,0.1429263949394226,0.11729538440704346,0.09744811058044434,0.12785547971725464,0.14166563749313354,0.11900627613067627,0.09952998161315918,0.13494503498077393,0.14875608682632446,0.12618154287338257,0.10718512535095215,0.0,0.02710972412412449,0.0292502945560722,0.02574975102131649,0.022026572962453805,0.012858431440940343,0.016470218663266145,0.01380213501786276,0.009424767111590349,-0.0022726989079506765,0.009976407167664014,0.016635938202193223,0.017413480793288194,-0.01390699052328781,0.004429641300043308,0.01610692835336014,0.017223826264193498,-0.024847644726583518,-0.0066854598660262,0.005535493725141727,0.009715390046289407
240810163944,0,0.0,-0.046018004417419434,-0.08146333694458008,-0.11163613200187683,-0.13600894808769226,-0.08611416816711426,-0.08321678638458252,-0.08238816261291504,-0.08177441358566284,-0.06553304195404053,-0.04378789663314819,-0.035905301570892334,-0.036807477474212646,-0.037582337856292725,-0.021309077739715576,-0.014216303825378418,-0.013173818588256836,-0.00914311408996582,0.003778219223022461,0.009133994579315186,0.008508741855621338,0.0,0.0012077093124389648,0.024514496326446533,0.04157787561416626,0.03982198238372803,0.10144615173339844,0.1741618514060974,0.21890205144882202,0.25243377685546875,0.12097883224487305,0.14387333393096924,0.1181519627571106,0.09740257263183594,0.13029837608337402,0.1427420973777771,0.120613694190979,0.10117441415786743,0.13709092140197754,0.1489354372024536,0.12634271383285522,0.10755598545074463,0.0,0.02642623714151049,0.028741724854132178,0.025613054698130133,0.02222079045118952,0.013608284359594824,0.017670203065296652,0.014862903458794596,0.010407615517994406,-0.0007761447273362254,0.011949878250977042,0.018084896793385985,0.018442757492681983,-0.011684361780265329,0.007360520837625506,0.018436087360402587,0.018992206146737578,-0.021987251872399804,-0.002962617604264972,0.009008366679569724,0.012830132683536055
240810163944,0,0.0,-0.04548770189285278,-0.0807119607925415,-0.11067664623260498,-0.13476577401161194,-0.08583444356918335,-0.08351069688796997,-0.08290129899978638,-0.08273231983184814,-0.0653235912322998,-0.041510939598083496,-0.033275485038757324,-0.035294175148010254,-0.0374106764793396,-0.019136428833007812,-0.01196521520614624,-0.012352406978607178,-0.00912564992904663,0.004577577114105225,0.010100841522216797,0.008688092231750488,0.0,0.0016077160835266113,0.024890422821044922,0.042003095149993896,0.04092055559158325,0.10257059335708618,0.17591369152069092,0.22037750482559204,0.25360459089279175,0.12137585878372192,0.14531588554382324,0.11916238069534302,0.09907042980194092,0.1301446557044983,0.14381718635559082,0.1210860013961792,0.10211747884750366,0.13649028539657593,0.1491946578025818,0.12625163793563843,0.10777682065963745,0.0,0.026903716997720206,0.02907839991293093,0.025768103228427375,0.02230371177337309,0.01244813777647158,0.015988385455228293,0.013541481608070338,0.0094580931230559,-0.0023313554362283107,0.009670956210710013,0.016828175784565413,0.01819725722215315,-0.013617204351805245,0.00452215146414181,0.016690457390166724,0.018349982948519195,-0.024229034631036317,-0.005761019735120332,0.00678164573527118,0.01129040695867678
240810163944,0,0.0,-0.04616636037826538,-0.08124828338623047,-0.11093011498451233,-0.1346380114555359,-0.0862962007522583,-0.08350425958633423,-0.08296549320220947,-0.0826258659362793,-0.0652930736541748,-0.04292571544647217,-0.035111188888549805,-0.03678727149963379,-0.03715193271636963,-0.020456373691558838,-0.013420045375823975,-0.01329582929611206,-0.00859689712524414,0.0040166378021240234,0.009338021278381348,0.008292615413665771,0.0,0.0017295479774475098,0.024907231330871582,0.04211390018463135,0.04046773910522461,0.10252350568771362,0.17550182342529297,0.21982872486114502,0.25318801403045654,0.12156814336776733,0.14609068632125854,0.12000948190689087,0.09956538677215576,0.13073837757110596,0.14456707239151,0.12179392576217651,0.10237240791320801,0.1373589038848877,0.15047389268875122,0.1272178292274475,0.1079491376876831,0.0,0.026328550661510297,0.028223844254916974,0.0246087834337414,0.020810205499237844,0.01272364799917347,0.01613230259210474,0.013166555213338205,0.008703124719268152,-0.0019233242975860154,0.010144954557126828,0.016458464796251127,0.017117336402243444,-0.01313383503764265,0.005471087536370822,0.01688667201489813,0.01779248380154974,-0.02378488144784563,-0.004925088481450013,0.007353885574793884,0.011461541997796365
